step,phase,wp_idx,wp_total,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,cube_top_z,ee_xy_dist,ee_above_cube_top,gripper_cmd,act_norm,grasp_ready_at_lift,reward
1,0,1,20,0.6500076651573181,-0.44300055503845215,0.4852548837661743,0.6618568592096761,-0.032242057961430176,0.07596859901118276,0.10097066493013147,0.41092936901694466,0.38428421883604286,0.04,0.0,False,-9.343669338246485e-07
2,0,1,20,0.650100827217102,-0.4410210847854614,0.4861092269420624,0.6618567266090919,-0.03224211214566781,0.07597444551362292,0.10097679809830251,0.40894797914032993,0.38513242884375987,0.04,0.0,False,0.009116452769505345
3,0,1,20,0.6501378417015076,-0.44021543860435486,0.48630812764167786,0.6618566371797464,-0.03224212810774921,0.07597863386131709,0.1009811920177037,0.4081415835773422,0.38532693562397413,0.04,0.0,False,0.004682361205612384
4,0,1,20,0.6502017974853516,-0.4388704001903534,0.48688754439353943,0.6618565787081112,-0.032242116658673964,0.07598163433176687,0.10098433990630637,0.40679527393182713,0.38590320448723303,0.04,0.0,False,0.006150338232238095
5,0,1,20,0.6502470374107361,-0.437916100025177,0.48716482520103455,0.6618565424359855,-0.03224208555158654,0.07598378382462703,0.10098659511460292,0.4058400998251038,0.3861782300864316,0.04,0.0,False,0.005240277301653551
6,0,1,20,0.6502986550331116,-0.4368365406990051,0.48758724331855774,0.6618565220829414,-0.03224204034668903,0.07598532368974295,0.10098821078953599,0.4047595508522088,0.3865990325290217,0.04,0.0,False,0.005185426862202025
7,0,1,20,0.6503431797027588,-0.4359121322631836,0.4878731071949005,0.6618565131453377,-0.032241985031508574,0.07598642682654096,0.10098936829039284,0.4038343034129248,0.38688373890450767,0.04,0.0,False,0.004934956905933152
8,0,1,20,0.6503880620002747,-0.4349829852581024,0.4882030189037323,0.6618565167972433,-0.03224191772653676,0.07598721530219427,0.10099018678188051,0.4029043223048063,0.38721283212185176,0.04,0.0,False,0.004662331958347199
9,0,1,20,0.6504294276237488,-0.4341338276863098,0.48846766352653503,0.6618566874021599,-0.03224202089228754,0.07598752184191004,0.10099061449929278,0.4020542334489304,0.3874770490272422,0.04,0.0,False,0.004498177827405581
10,0,1,20,0.6504694819450378,-0.433313250541687,0.48873743414878845,0.6618569476880264,-0.03224189912803409,0.07598769021586603,0.10099061579860796,0.4012329788300329,0.3877468183501805,0.04,0.0,False,0.004242762625095153
11,0,1,20,0.6505070924758911,-0.4325462579727173,0.4889717996120453,0.6618571475157567,-0.032241749568030685,0.07598781071113055,0.10099061578991156,0.40046538327117087,0.38798118382213376,0.04,0.0,False,0.004077201744443482
12,0,1,20,0.6505430936813354,-0.43181511759757996,0.48919788002967834,0.6618573036308407,-0.03224158049863801,0.07598789704988189,0.10099061577925356,0.39973368996938574,0.3882072642504248,0.04,0.0,False,0.003861146923100911
13,0,1,20,0.6505771279335022,-0.43112632632255554,0.4894014596939087,0.6618574284259525,-0.032241397456085126,0.07598795891492822,0.10099061577080777,0.3990443981012754,0.38841084392310093,0.04,0.0,False,0.0036944290107709943
14,0,1,20,0.6506091952323914,-0.4304722547531128,0.4895937442779541,0.6618575307814158,-0.032241204404696806,0.0759880032437515,0.10099061576430435,0.3983898775248012,0.38860312851364975,0.04,0.0,False,0.003509009606991187
15,0,1,20,0.6506397128105164,-0.42985475063323975,0.48976930975914,0.6618576170597479,-0.03224100418409875,0.07598803500724954,0.10099061575937117,0.3977719607275841,0.38877869399976883,0.04,0.0,False,0.0033481527524725774
16,0,1,20,0.6506685614585876,-0.4292696416378021,0.4899332821369171,0.6618576918194983,-0.03224079882830206,0.07598805776722765,0.10099061575565463,0.3971864784466915,0.3889426663812625,0.04,0.0,False,0.0031838931716643426
17,0,1,20,0.6506958603858948,-0.4287165105342865,0.4900842010974884,0.661857758326717,-0.0322405897942591,0.0759880740758413,0.10099061575285674,0.3966330088284305,0.3890935853446317,0.04,0.0,False,0.0030334932768949496
18,0,1,20,0.6507217884063721,-0.428193062543869,0.49022430181503296,0.6618578189214148,-0.03224037812557753,0.07598808576180198,0.10099061575074113,0.39610925194153584,0.3892336860642918,0.04,0.0,False,0.002885545433054526
19,0,1,20,0.6507463455200195,-0.427698016166687,0.49035364389419556,0.6618578752801244,-0.03224016456978802,0.07598809413545,0.10099061574912666,0.3956139260481672,0.3893630281450689,0.04,0.0,False,0.002747178551500973
20,0,1,20,0.6507695913314819,-0.4272296726703644,0.4904734492301941,0.6618579286040189,-0.03223994966234283,0.07598810013569449,0.10099061574787757,0.39514533086628156,0.3894828334823165,0.04,0.0,False,0.0026135025422213687
21,0,1,20,0.6507916450500488,-0.42678672075271606,0.4905841648578644,0.6618579797536934,-0.03223973378678347,0.07598810443530046,0.10099061574689347,0.39470215186602275,0.3895935491109709,0.04,0.0,False,0.0024869384772008285
22,0,2,20,0.6508125066757202,-0.42636775970458984,0.49068665504455566,0.661858029345731,-0.0322395172178386,0.07598810751633071,0.10099061574610088,0.39428298859670463,0.38969603929845475,0.04,0.0,False,0.002365130919109726
23,0,2,20,0.6509395837783813,-0.42393597960472107,0.49152863025665283,0.6618580778218898,-0.0322393001522948,0.07598810972420243,0.10099061574544638,0.39184882570480534,0.39053801451120645,0.04,0.0,False,0.011997861970516333
24,0,2,20,0.6510016322135925,-0.42273226380348206,0.49176648259162903,0.661858125498672,-0.03223908273110921,0.07598811130642082,0.10099061574489118,0.3906440680600052,0.3907758668467378,0.04,0.0,False,0.007132341210694948
25,0,2,20,0.6510937809944153,-0.42099279165267944,0.49234795570373535,0.6618581726028389,-0.03223886505524859,0.07598811244033338,0.1009906157444074,0.3889029282116813,0.391357339959328,0.04,0.0,False,0.008643700666459697
26,0,2,20,0.6511633992195129,-0.4196738302707672,0.4926394522190094,0.6618582192968562,-0.032238647197034835,0.0759881132530167,0.10099061574397486,0.3875827656899404,0.39164883647503457,0.04,0.0,False,0.007553641627919827
27,0,2,20,0.6512398719787598,-0.4182436168193817,0.4930625855922699,0.6618582656971242,-0.03223842920827174,0.0759881138355263,0.10099061574357908,0.38615120762189314,0.3920719698486908,0.04,0.0,False,0.007427767238427085
28,0,2,20,0.651307225227356,-0.4169897735118866,0.49335041642189026,0.661858311887039,-0.032238211126066015,0.07598811425310714,0.10099061574320967,0.3848962070325325,0.3923598006786806,0.04,0.0,False,0.007063629698039753
29,0,2,20,0.651374340057373,-0.41574686765670776,0.49367648363113403,0.6618583579263505,-0.03223799297699701,0.07598811455250988,0.10099061574285918,0.3836521492039046,0.39268586788827486,0.04,0.0,False,0.006700034438286151
30,0,2,20,0.6514366865158081,-0.41460147500038147,0.4939359724521637,0.6618584038578672,-0.03223777478010334,0.07598811476723324,0.10099061574252224,0.38250570118430977,0.3929453567096415,0.04,0.0,False,0.006441179310954226
31,0,2,20,0.6514968276023865,-0.4134998321533203,0.49419742822647095,0.6618584497122597,-0.03223755654902223,0.07598811492128044,0.10099061574219502,0.3814030492952509,0.3932068124842759,0.04,0.0,False,0.006096883470235737
32,0,2,20,0.6515535712242126,-0.41246700286865234,0.49442195892333984,0.6618584955115024,-0.032237338293521996,0.0759881150318507,0.10099061574187475,0.38036928015743193,0.3934313431814651,0.04,0.0,False,0.005845537614440621
33,0,2,20,0.6516077518463135,-0.4114840030670166,0.49463626742362976,0.661858541271339,-0.032237120020599586,0.075988115111268,0.10099061574155947,0.3793853937413233,0.3936456516820703,0.04,0.0,False,0.005546901092662315
34,0,2,20,0.6516590714454651,-0.4105569124221802,0.4948268234729767,0.6618585870030491,-0.03223690173526686,0.07598811516836296,0.10099061574124774,0.3784574752911556,0.39383620773172895,0.04,0.0,False,0.005301207496977156
35,0,2,20,0.6517079472541809,-0.4096778631210327,0.4950043261051178,0.6618586327147141,-0.03223668344111382,0.07598811520946307,0.1009906157409386,0.37757764834996194,0.3940137103641792,0.04,0.0,False,0.005039055978708351
36,0,2,20,0.6517542600631714,-0.4088471233844757,0.49516457319259644,0.6618586784121242,-0.03223646514071194,0.07598811523910222,0.10099061574063124,0.3767461840191241,0.3941739574519652,0.04,0.0,False,0.004805985203139018
37,0,2,20,0.6517982482910156,-0.40806058049201965,0.4953121840953827,0.6618587240994276,-0.03223624683590317,0.07598811526052913,0.10099061574032522,0.37595896443834886,0.3943215683550575,0.04,0.0,False,0.004571469325990174
38,0,2,20,0.6518399715423584,-0.40731674432754517,0.49544626474380493,0.6618587697795966,-0.03223602852800687,0.07598811527607166,0.10099061574002013,0.3752144982310951,0.3944556490037848,0.04,0.0,False,0.004355171105144828
39,0,2,20,0.6518795490264893,-0.4066128730773926,0.495569109916687,0.6618588154547604,-0.0322358102179681,0.07598811528739778,0.10099061573971571,0.37451004119208325,0.39457849417697133,0.04,0.0,False,0.004143467739201601
40,0,2,20,0.651917040348053,-0.40594711899757385,0.49568092823028564,0.6618588611264449,-0.032235591906463794,0.07598811529570272,0.10099061573941179,0.3738437444724188,0.39469031249087383,0.04,0.0,False,0.003944469139418594
41,0,2,20,0.6519526243209839,-0.4053172767162323,0.49578309059143066,0.661858906795743,-0.03223537359397884,0.07598811530184282,0.1009906157391082,0.3732133985668149,0.3947924748523225,0.04,0.0,False,0.0037524937214872267
42,0,2,20,0.6519863605499268,-0.40472152829170227,0.49587610363960266,0.6618589524634377,-0.03223515528086057,0.07598811530643176,0.10099061573880484,0.37261718445324366,0.3948854879007978,0.04,0.0,False,0.0035706609841301695
43,0,2,20,0.6520182490348816,-0.40415799617767334,0.49596092104911804,0.6618589981300904,-0.032234936967357755,0.07598811530990923,0.10099061573850167,0.3720532251104871,0.3949703053106164,0.04,0.0,False,0.003396083443086839
44,0,2,20,0.6520484685897827,-0.4036249816417694,0.4960381090641022,0.6618590437961029,-0.03223471865364862,0.07598811531259028,0.1009906157381986,0.371519817544454,0.39504749332590355,0.04,0.0,False,0.0032302821340191024
