step,phase,wp_idx,wp_total,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,cube_top_z,ee_xy_dist,ee_above_cube_top,gripper_cmd,act_norm,grasp_ready_at_lift,reward
1,0,1,20,0.6500076651573181,-0.44300055503845215,0.4852548837661743,0.6337029667473378,-0.0421111642001299,0.07588798536763044,0.10089010468719609,0.4012208205925529,0.38436477907897826,0.04,0.0,False,-9.343669338246485e-07
2,0,1,20,0.650100827217102,-0.4410210847854614,0.4861092269420624,0.6337028579888777,-0.04211123944172217,0.07591669117369329,0.10091910703078487,0.3992467383798842,0.3851901199112775,0.04,0.0,False,0.009116452769505345
3,0,1,20,0.6501378417015076,-0.44021543860435486,0.48630812764167786,0.6337027841932019,-0.042111266758433484,0.0759372555785065,0.10093988482559828,0.39844327420152076,0.38536824281607956,0.04,0.0,False,0.004682361205612384
4,0,1,20,0.6502017974853516,-0.4388704001903534,0.48688754439353943,0.6337027355610695,-0.04211125958939564,0.0759519876069763,0.10095477040790908,0.39710204569454416,0.38593277398563036,0.04,0.0,False,0.006150338232238095
5,0,1,20,0.6502470374107361,-0.437916100025177,0.48716482520103455,0.6337027050393597,-0.04211122760556086,0.07596254140940106,0.10096543470451066,0.3961504915618851,0.38619939049652385,0.04,0.0,False,0.005240277301653551
6,0,1,20,0.6502986550331116,-0.4368365406990051,0.48758724331855774,0.6337026875516096,-0.04211117776614049,0.07597010199393246,0.10097307479690873,0.3950740921385871,0.386614168521649,0.04,0.0,False,0.005185426862202025
7,0,1,20,0.6503431797027588,-0.4359121322631836,0.4878731071949005,0.6337026794441266,-0.04211111507889261,0.07597551828244188,0.10097854829552572,0.39415244180930786,0.3868945588993748,0.04,0.0,False,0.004934956905933152
8,0,1,20,0.6503880620002747,-0.4349829852581024,0.4882030189037323,0.6337026780872859,-0.042111043147271564,0.07597939842970045,0.10098246960771123,0.39322609899936684,0.38722054929602107,0.04,0.0,False,0.004662331958347199
9,0,1,20,0.6504294276237488,-0.4341338276863098,0.48846766352653503,0.6337026815885414,-0.04211096456418465,0.07598217810858302,0.10098527890582834,0.3923795474325781,0.3874823846207067,0.04,0.0,False,0.004498177827405581
10,0,1,20,0.6504694819450378,-0.433313250541687,0.48873743414878845,0.6337026885858521,-0.042110881195354964,0.07598416942854813,0.10098729153720327,0.39156151386689375,0.3877501426115852,0.04,0.0,False,0.004242762625095153
11,0,1,20,0.6505070924758911,-0.4325462579727173,0.4889717996120453,0.6337026980989952,-0.04211079438323711,0.07598559598009379,0.10098873342228633,0.3907969279545408,0.387983066189759,0.04,0.0,False,0.004077201744443482
12,0,1,20,0.6505430936813354,-0.43181511759757996,0.48919788002967834,0.6337027094225456,-0.042110705093757944,0.07598661794007387,0.1009897664145214,0.39006810644672396,0.38820811361515695,0.04,0.0,False,0.003861146923100911
13,0,1,20,0.6505771279335022,-0.43112632632255554,0.4894014596939087,0.6337027806539476,-0.04211080066381168,0.07598724040049638,0.10099060951215476,0.3893813333990984,0.3884108501817539,0.04,0.0,False,0.0036944290107709943
14,0,1,20,0.6506091952323914,-0.4304722547531128,0.4895937442779541,0.6337030988614174,-0.04211063050443331,0.0759874812810267,0.1009906351266134,0.38872942682999595,0.3886031091513407,0.04,0.0,False,0.003509009606991187
15,0,1,20,0.6506397128105164,-0.42985475063323975,0.48976930975914,0.6337033413165122,-0.04211043365305626,0.0759876509288559,0.10099063519438224,0.38811402452090277,0.3887786745647578,0.04,0.0,False,0.0033481527524725774
16,0,1,20,0.6506685614585876,-0.4292696416378021,0.4899332821369171,0.6337035234513941,-0.042110226842710506,0.07598777247488894,0.10099063518218185,0.38753093422211254,0.38894264695473524,0.04,0.0,False,0.0031838931716643426
17,0,1,20,0.6506958603858948,-0.4287165105342865,0.4900842010974884,0.6337036623507922,-0.04211001293100898,0.07598785956483715,0.10099063517207513,0.3869797394995469,0.3890935659254133,0.04,0.0,False,0.0030334932768949496
18,0,1,20,0.6507217884063721,-0.428193062543869,0.49022430181503296,0.6337037702744137,-0.042109793934804886,0.07598792196652261,0.10099063516422299,0.3864581519919051,0.38923366665080994,0.04,0.0,False,0.002885545433054526
19,0,1,20,0.6507463455200195,-0.427698016166687,0.49035364389419556,0.6337038560057671,-0.042109571298071344,0.07598796667864248,0.10099063515827827,0.38596488864278944,0.3893630087359173,0.04,0.0,False,0.002747178551500973
20,0,1,20,0.6507695913314819,-0.4272296726703644,0.4904734492301941,0.6337039258377438,-0.042109346054697475,0.0759879987158524,0.10099063515384968,0.3854982527992859,0.38948281407634444,0.04,0.0,False,0.0026135025422213687
21,0,1,20,0.6507916450500488,-0.42678672075271606,0.4905841648578644,0.6337039842788283,-0.04210911894495369,0.0759880216712325,0.10099063515058397,0.38505693797567614,0.3895935297072804,0.04,0.0,False,0.0024869384772008285
