step,phase,wp_idx,wp_total,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,cube_top_z,ee_xy_dist,ee_above_cube_top,gripper_cmd,act_norm,grasp_ready_at_lift,reward
1,0,0,20,0.6517621874809265,-0.4380209147930145,0.49115559458732605,0.7708879876279564,0.0018118295293634281,0.07571765547081348,0.10071951419113295,0.4556794917909126,0.3904360803961931,0.04,2.434497356414795,False,-0.0010949580685626348
2,0,0,20,0.6652380228042603,-0.41976431012153625,0.5013076663017273,0.7708878289050655,0.0018117498246161125,0.07579467355844001,0.10079686889422476,0.4346127654002579,0.4005107974075025,0.04,2.4965505599975586,False,0.07221787405019331
3,0,0,20,0.6906945109367371,-0.39936357736587524,0.5128685832023621,0.770887719596802,0.0018117144579179757,0.07584984816055705,0.10085228707767349,0.40911192293198007,0.4120162961246886,0.04,2.3349528312683105,False,0.07019384155759312
4,0,0,20,0.7144411206245422,-0.38022729754447937,0.5236391425132751,0.7708876460662013,0.0018117111655996504,0.07588937441779073,0.10089198957786234,0.38618650210826333,0.4227471529354128,0.04,1.9156150817871094,False,0.04828789949312129
5,0,0,20,0.7392362356185913,-0.3622834384441376,0.5347768068313599,0.7708875984368798,0.0018117310739633656,0.07591769043568065,0.10092043310389193,0.36546833137040696,0.43385637372746794,0.04,2.0508861541748047,False,0.019355575668954517
6,0,0,20,0.7630009055137634,-0.3450136184692383,0.5431585907936096,0.7708875695568141,0.0018117677628110645,0.07593797560633074,0.10094081051532892,0.34691504436207166,0.4422177802782807,0.04,2.117384672164917,False,0.01981758415629198
7,0,0,20,0.7779622077941895,-0.3260743021965027,0.5545161962509155,0.7708875542474172,0.0018118165875013951,0.07595250759849295,0.10095540922926778,0.32796243323594987,0.45356078702164776,0.04,2.1169307231903076,False,0.0017196972384836418
8,0,0,20,0.7907346487045288,-0.3070495128631592,0.5626590251922607,0.7708875487594272,0.0018118741882115024,0.07596291809987142,0.10096586798897281,0.30949840676088697,0.46169315720328796,0.04,2.501521587371826,False,0.019890568254278262
9,0,0,20,0.7910578846931458,-0.28475505113601685,0.5729181170463562,0.7708875503786987,0.0018119381347439913,0.07597037602705407,0.10097336081712226,0.28727596788813525,0.47194475622923393,0.04,2.0299699306488037,False,0.029437999998839226
10,0,0,20,0.7780584692955017,-0.25926926732063293,0.5825334787368774,0.7708875571406308,0.0018120066694655502,0.07597571877435039,0.10097872880292288,0.26117973430077945,0.48155474993395453,0.04,2.125347852706909,False,0.0593618769055293
11,0,0,20,0.7644360661506653,-0.23539556562900543,0.5903060436248779,0.7708875676233209,0.0018120785212836687,0.07597954623848521,0.10098257451656038,0.23729536092090353,0.48932346910831753,0.04,2.2731618881225586,False,0.05411754777789768
12,0,0,20,0.7536339163780212,-0.21371205151081085,0.5916077494621277,0.7708875807977552,0.0018121527710432063,0.07598228817647715,0.10098532964926292,0.2162137173428993,0.49062241981286475,0.04,1.92025887966156,False,0.08804293969070565
13,0,0,20,0.7432627081871033,-0.19419924914836884,0.5809756517410278,0.7708875959193247,0.0018122287541387373,0.07598425245981112,0.10098730347175544,0.19794856375266545,0.4799883482692724,0.04,2.2118451595306396,False,0.18120913827351703
14,0,0,20,0.7441985607147217,-0.1780320405960083,0.5708943009376526,0.7708876124492724,0.001812305990059667,0.0759856596430037,0.10098871755069458,0.18181390068270153,0.469905583386958,0.04,1.9283838272094727,False,0.15070394620452676
15,0,0,20,0.7562501430511475,-0.16432054340839386,0.5547945499420166,0.7708876299978223,0.001812384131424492,0.07598666772800444,0.1009897306200945,0.16677651404518745,0.45380481932192207,0.04,2.1815502643585205,False,0.1850956763640904
